species,year
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2012
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2011
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
Callinectes sapidus,2010
